Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
BT 52/87,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12081-12250,Designs 12081-12250.,22/07/1909,19090722,31/07/1909,19090731,1909 July 22 - July 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440550,0
BT 52/88,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12251-12390,Designs 12251-12390.,31/07/1909,19090731,09/08/1909,19090809,1909 July 31 - Aug. 9,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440551,0
BT 52/89,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12391-12570,Designs 12391-12570.,09/08/1909,19090809,25/08/1909,19090825,1909 Aug. 9 - Aug. 25,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440552,0
BT 52/90,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12571-12720,Designs 12571-12720.,25/08/1909,19090825,07/09/1909,19090907,1909 Aug. 25 - Sept. 7,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440553,0
BT 52/91,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12721-12840,Designs 12721-12840.,07/09/1909,19090907,11/09/1909,19090911,1909 Sept. 7 - Sept. 11,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440554,0
BT 52/92,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12841-12990,Designs 12841-12990.,11/09/1909,19090911,17/09/1909,19090917,1909 Sept. 11 - Sept. 17,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440555,0
BT 52/93,"Textile Designs Classes 13, 14 and 15 Representations",Designs 12991-13190,Designs 12991-13190.,17/09/1909,19090917,30/09/1909,19090930,1909 Sept. 17 - Sept. 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440556,0
BT 52/94,"Textile Designs Classes 13, 14 and 15 Representations",Designs 13191-13490,Designs 13191-13490.,30/09/1909,19090930,07/10/1909,19091007,1909 Sept. 30 - Oct. 7,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440557,0
BT 52/95,"Textile Designs Classes 13, 14 and 15 Representations",Designs 13491-13690,Designs 13491-13690.,08/10/1909,19091008,16/10/1909,19091016,1909 Oct. 8 - Oct. 16,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440558,0
BT 52/96,"Textile Designs Classes 13, 14 and 15 Representations",Designs 13691-13880,Designs 13691-13880.,16/10/1909,19091016,30/10/1909,19091030,1909 Oct. 16 - Oct. 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440559,0
BT 52/97,"Textile Designs Classes 13, 14 and 15 Representations",Designs 13881-14100,Designs 13881-14100.,30/10/1909,19091030,11/11/1909,19091111,1909 Oct. 30 - Nov. 11,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440560,0
BT 52/98,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14101-14260,Designs 14101-14260.,11/11/1909,19091111,20/11/1909,19091120,1909 Nov. 11 - Nov. 20,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440561,0
BT 52/99,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14261-14450,Designs 14261-14450.,20/11/1909,19091120,01/12/1909,19091201,1909 Nov. 20 - Dec. 1,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440562,0
BT 52/100,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14451-14600,Designs 14451-14600.,01/12/1909,19091201,09/12/1909,19091209,1909 Dec. 1 - Dec. 9,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440563,0
BT 52/101,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14601-14770,Designs 14601-14770.,09/12/1909,19091209,22/12/1909,19091222,1909 Dec. 9 - Dec. 22,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440564,0
BT 52/102,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14771-14910,Designs 14771-14910.,22/12/1909,19091222,31/12/1909,19091231,1909 Dec. 22 - Dec. 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440565,0
BT 52/103,"Textile Designs Classes 13, 14 and 15 Representations",Designs 14911-15060,Designs 14911-15060.,31/12/1909,19091231,15/01/1910,19100115,1909 Dec. 31 - 1910 Jan. 15,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440566,0
BT 52/104,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15061-15260,Designs 15061-15260.,15/01/1910,19100115,27/01/1910,19100127,1910 Jan. 15 - Jan. 27,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440567,0
BT 52/105,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15261-15400,Designs 15261-15400.,27/01/1910,19100127,07/02/1910,19100207,1910 Jan. 27 - Feb. 7,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440568,0
BT 52/106,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15401-15600,Designs 15401-15600.,07/02/1910,19100207,11/02/1910,19100211,1910 Feb. 7 - Feb. 11,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440569,0
BT 52/107,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15601-15770,Designs 15601-15770.,11/02/1910,19100211,19/02/1910,19100219,1910 Feb. 11 - Feb. 19,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440570,0
BT 52/108,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15771-15880,Designs 15771-15880.,19/02/1910,19100219,24/02/1910,19100224,1910 Feb. 19 - Feb. 24,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440571,0
BT 52/109,"Textile Designs Classes 13, 14 and 15 Representations",Designs 15881-16020,Designs 15881-16020.,24/02/1910,19100224,05/03/1910,19100305,1910 Feb. 24 - Mar. 5,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440572,0
BT 52/110,"Textile Designs Classes 13, 14 and 15 Representations",Designs 16021-16190,Designs 16021-16190.,05/03/1910,19100305,16/03/1910,19100316,1910 Mar. 5 - Mar. 16,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440573,0
BT 52/111,"Textile Designs Classes 13, 14 and 15 Representations",Designs 16191-16440,Designs 16191-16440.,16/03/1910,19100316,22/03/1910,19100322,1910 Mar. 16 - Mar. 22,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440574,0
BT 52/112,"Textile Designs Classes 13, 14 and 15 Representations",Designs 16441-16590,Designs 16441-16590.,22/03/1910,19100322,31/03/1910,19100331,1910 Mar. 22 - Mar. 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440575,0
BT 52/113,"Textile Designs Classes 13, 14 and 15 Representations",Designs 16591-16760,Designs 16591-16760.,31/03/1910,19100331,09/04/1910,19100409,1910 Mar. 31 - Apr. 9,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440576,0
BT 52/114,"Textile Designs Classes 13, 14 and 15 Representations",Designs 16761-17000,Designs 16761-17000.,09/04/1910,19100409,19/04/1910,19100419,1910 Apr. 9 - Apr. 19,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440577,0
BT 52/115,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17001-17260,Designs 17001-17260.,19/04/1910,19100419,25/04/1910,19100425,1910 Apr. 19 - Apr. 25,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440578,0
BT 52/116,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17261-17390,Designs 17261-17390.,25/04/1910,19100425,29/04/1910,19100429,1910 Apr. 25 - Apr. 29,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440579,0
BT 52/117,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17391-17560,Designs 17391-17560.,29/04/1910,19100429,10/05/1910,19100510,1910 Apr. 29 - May 10,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440580,0
BT 52/118,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17561-17740,Designs 17561-17740.,10/05/1910,19100510,18/05/1910,19100518,1910 May 10 - May 18,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440581,0
BT 52/119,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17741-17910,Designs 17741-17910.,18/05/1910,19100518,26/05/1910,19100526,1910 May 18 - May 26,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440582,0
BT 52/120,"Textile Designs Classes 13, 14 and 15 Representations",Designs 17911-18080,Designs 17911-18080.,26/05/1910,19100526,03/06/1910,19100603,1910 May 26 - June 3,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440583,0
BT 52/121,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18081-18240,Designs 18081-18240.,03/06/1910,19100603,11/06/1910,19100611,1910 June 3 - June 11,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440584,0
BT 52/122,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18241-18400,Designs 18241-18400.,11/06/1910,19100611,16/06/1910,19100616,1910 June 11 - June 16,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440585,0
BT 52/123,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18401-18580,Designs 18401-18580.,16/06/1910,19100616,21/06/1910,19100621,1910 June 16 - June 21,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440586,0
BT 52/124,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18581-18770,Designs 18581-18770.,21/06/1910,19100621,25/06/1910,19100625,1910 June 21 - June 25,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440587,0
BT 52/125,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18771-18940,Designs 18771-18940.,25/06/1910,19100625,29/06/1910,19100629,1910 June 25 - June 29,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440588,0
BT 52/126,"Textile Designs Classes 13, 14 and 15 Representations",Designs 18941-19200,Designs 18941-19200.,29/06/1910,19100629,07/07/1910,19100707,1910 June 29 - July 7,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440589,0
BT 52/127,"Textile Designs Classes 13, 14 and 15 Representations",Designs 19201-19370,Designs 19201-19370.,07/07/1910,19100707,11/07/1910,19100711,1910 July 7 - July 11,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440590,0
BT 52/128,"Textile Designs Classes 13, 14 and 15 Representations",Designs 19371-19560,Designs 19371-19560.,11/07/1910,19100711,18/07/1910,19100718,1910 July 11 - July 18,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440591,0
BT 52/129,"Textile Designs Classes 13, 14 and 15 Representations",Designs 19561-19750,Designs 19561-19750.,18/07/1910,19100718,26/07/1910,19100726,1910 July 18 - July 26,"The National Archives, Kew",6,,,"Open Document, Open Description",Normal Closure before FOI Act:,30,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C440592,0
